tensor(0.5037, device='cuda:0')
tensor(0.2210, device='cuda:0')
tensor(0.0348, device='cuda:0')
tensor(0.9678, device='cuda:0')
tensor(0.3987, device='cuda:0')
tensor(0.7233, device='cuda:0')
tensor(0.0760, device='cuda:0')
tensor(0.2248, device='cuda:0')
tensor(0.3808, device='cuda:0')
tensor(0.2602, device='cuda:0')
tensor(0.0491, device='cuda:0')
tensor(0.0756, device='cuda:0')
tensor(0.0434, device='cuda:0')
tensor(0.1634, device='cuda:0')
tensor(0.0429, device='cuda:0')
tensor(0.1783, device='cuda:0')
tensor(0.1208, device='cuda:0')
tensor(0.6582, device='cuda:0')
tensor(0.0413, device='cuda:0')
tensor(0.6529, device='cuda:0')
tensor(0.0664, device='cuda:0')
tensor(0.2379, device='cuda:0')
tensor(0.0793, device='cuda:0')
tensor(0.6946, device='cuda:0')
tensor(0.2296, device='cuda:0')
tensor(0.8291, device='cuda:0')
tensor(0.1311, device='cuda:0')
tensor(0.7947, device='cuda:0')
tensor(0.2761, device='cuda:0')
tensor(0.0860, device='cuda:0')
tensor(0.3155, device='cuda:0')
tensor(0.0694, device='cuda:0')
tensor(0.0186, device='cuda:0')
tensor(0.3638, device='cuda:0')
tensor(0.4438, device='cuda:0')
tensor(0.1149, device='cuda:0')
tensor(0.1730, device='cuda:0')
tensor(0.3459, device='cuda:0')
tensor(0.0625, device='cuda:0')
tensor(0.2971, device='cuda:0')
tensor(0.0505, device='cuda:0')
tensor(0.0594, device='cuda:0')
tensor(0.3171, device='cuda:0')
tensor(0.0947, device='cuda:0')
tensor(0.1360, device='cuda:0')
tensor(0.0102, device='cuda:0')
tensor(0.0183, device='cuda:0')
tensor(0.2456, device='cuda:0')
tensor(0.0049, device='cuda:0')
tensor(0.0370, device='cuda:0')
tensor(0.1137, device='cuda:0')
tensor(0.1747, device='cuda:0')
tensor(0.0033, device='cuda:0')
tensor(0.1597, device='cuda:0')
tensor(0.0632, device='cuda:0')
tensor(0.4783, device='cuda:0')
tensor(0.3630, device='cuda:0')
tensor(0.0529, device='cuda:0')
tensor(0.7898, device='cuda:0')
tensor(0.0049, device='cuda:0')
tensor(0.2993, device='cuda:0')
tensor(0.3144, device='cuda:0')
tensor(0.3881, device='cuda:0')
tensor(0.3375, device='cuda:0')
tensor(0.7268, device='cuda:0')
tensor(0.1239, device='cuda:0')
tensor(0.0334, device='cuda:0')
tensor(0.4444, device='cuda:0')
tensor(0.1216, device='cuda:0')
tensor(0.4157, device='cuda:0')
tensor(0.3096, device='cuda:0')
tensor(0.4535, device='cuda:0')
tensor(0.1743, device='cuda:0')
tensor(0.0306, device='cuda:0')
tensor(0.4552, device='cuda:0')
tensor(0.0215, device='cuda:0')
tensor(0.0174, device='cuda:0')
tensor(0.0278, device='cuda:0')
tensor(0.0081, device='cuda:0')
tensor(0.1640, device='cuda:0')
tensor(0.0185, device='cuda:0')
tensor(0.2836, device='cuda:0')
tensor(0.2048, device='cuda:0')
tensor(0.0082, device='cuda:0')
tensor(0.1501, device='cuda:0')
tensor(0.3805, device='cuda:0')
tensor(0.0167, device='cuda:0')
tensor(0.0086, device='cuda:0')
tensor(0.0896, device='cuda:0')
tensor(0.0230, device='cuda:0')
tensor(0.2262, device='cuda:0')
tensor(0.1633, device='cuda:0')
tensor(0.0415, device='cuda:0')
tensor(0.1051, device='cuda:0')
tensor(0.0040, device='cuda:0')
tensor(0.1292, device='cuda:0')
tensor(0.0757, device='cuda:0')
tensor(0.0252, device='cuda:0')
tensor(0.1242, device='cuda:0')
tensor(0.0567, device='cuda:0')
tensor(0.1562, device='cuda:0')
tensor(0.1392, device='cuda:0')
tensor(1.4129, device='cuda:0')
tensor(0.0066, device='cuda:0')
tensor(0.1357, device='cuda:0')
tensor(0.1489, device='cuda:0')
tensor(0.1068, device='cuda:0')
tensor(0.0194, device='cuda:0')
tensor(0.0209, device='cuda:0')
tensor(0.5364, device='cuda:0')
tensor(0.5992, device='cuda:0')
tensor(0.0741, device='cuda:0')
tensor(0.1438, device='cuda:0')
tensor(0.0174, device='cuda:0')
tensor(0.3321, device='cuda:0')
tensor(0.2107, device='cuda:0')
tensor(0.0154, device='cuda:0')
tensor(0.2077, device='cuda:0')
tensor(0.2413, device='cuda:0')
tensor(0.0517, device='cuda:0')
tensor(0.1063, device='cuda:0')
tensor(0.0263, device='cuda:0')
tensor(0.0836, device='cuda:0')
tensor(0.1514, device='cuda:0')
tensor(0.0737, device='cuda:0')
tensor(0.0398, device='cuda:0')
tensor(0.3447, device='cuda:0')
tensor(0.0483, device='cuda:0')
tensor(0.0005, device='cuda:0')
tensor(0.4261, device='cuda:0')
tensor(0.0358, device='cuda:0')
tensor(0.0286, device='cuda:0')
tensor(0.0705, device='cuda:0')
tensor(0.1212, device='cuda:0')
tensor(0.0466, device='cuda:0')
tensor(0.0632, device='cuda:0')
tensor(0.1815, device='cuda:0')
tensor(0.6662, device='cuda:0')
tensor(0.0064, device='cuda:0')
tensor(0.1947, device='cuda:0')
tensor(0.3821, device='cuda:0')
tensor(0.0078, device='cuda:0')
tensor(0.0246, device='cuda:0')
tensor(0.0626, device='cuda:0')
tensor(0.0369, device='cuda:0')
tensor(0.1423, device='cuda:0')
tensor(0.0498, device='cuda:0')
tensor(0.0240, device='cuda:0')
tensor(0.1125, device='cuda:0')
tensor(0.0243, device='cuda:0')
tensor(0.1478, device='cuda:0')
tensor(0.0107, device='cuda:0')
tensor(0.4630, device='cuda:0')
tensor(0.0399, device='cuda:0')
tensor(0.0271, device='cuda:0')
tensor(0.6220, device='cuda:0')
tensor(0.1631, device='cuda:0')
tensor(0.0310, device='cuda:0')
tensor(0.2085, device='cuda:0')
tensor(0.3599, device='cuda:0')
tensor(0.2717, device='cuda:0')
tensor(0.1544, device='cuda:0')
tensor(0.6427, device='cuda:0')
tensor(0.0125, device='cuda:0')
tensor(0.3296, device='cuda:0')
tensor(0.7279, device='cuda:0')
tensor(0.3715, device='cuda:0')
tensor(0.0124, device='cuda:0')
tensor(0.0327, device='cuda:0')
tensor(0.0239, device='cuda:0')
tensor(0.1464, device='cuda:0')
tensor(0.0001, device='cuda:0')
tensor(0.1821, device='cuda:0')
tensor(0.3564, device='cuda:0')
tensor(0.0145, device='cuda:0')
tensor(0.0430, device='cuda:0')
tensor(0.0019, device='cuda:0')
tensor(0.0837, device='cuda:0')
tensor(0.9257, device='cuda:0')
tensor(0.0002, device='cuda:0')
tensor(0.0009, device='cuda:0')
tensor(0.0463, device='cuda:0')
tensor(0.2677, device='cuda:0')
tensor(0.0049, device='cuda:0')
tensor(0.0629, device='cuda:0')
tensor(0.5697, device='cuda:0')
tensor(0.4562, device='cuda:0')
tensor(0.0226, device='cuda:0')
tensor(0.0230, device='cuda:0')
tensor(0.4139, device='cuda:0')
tensor(0.1029, device='cuda:0')
tensor(0.0514, device='cuda:0')
tensor(0.1302, device='cuda:0')
tensor(0.0498, device='cuda:0')
tensor(0.0308, device='cuda:0')
tensor(9.8349e-06, device='cuda:0')
tensor(0.6062, device='cuda:0')
tensor(0.0045, device='cuda:0')
tensor(0.0111, device='cuda:0')
tensor(0.5441, device='cuda:0')
tensor(0.0146, device='cuda:0')
tensor(0.0016, device='cuda:0')
tensor(0.7567, device='cuda:0')
tensor(0.1781, device='cuda:0')
tensor(0.1097, device='cuda:0')
tensor(0.5317, device='cuda:0')
tensor(0.0224, device='cuda:0')
tensor(0.0353, device='cuda:0')
tensor(0.0201, device='cuda:0')
tensor(0.1327, device='cuda:0')
tensor(0.0562, device='cuda:0')
tensor(0.0019, device='cuda:0')
tensor(0.1414, device='cuda:0')
tensor(0.0385, device='cuda:0')
tensor(1.1087, device='cuda:0')
tensor(0.0077, device='cuda:0')
tensor(0.0909, device='cuda:0')
tensor(0.1107, device='cuda:0')
tensor(0.0106, device='cuda:0')
tensor(0.0159, device='cuda:0')
tensor(0.0067, device='cuda:0')
tensor(0.0278, device='cuda:0')
tensor(0.0131, device='cuda:0')
tensor(0.0056, device='cuda:0')
tensor(0.0462, device='cuda:0')
tensor(0.0168, device='cuda:0')
tensor(0.1172, device='cuda:0')
tensor(0.1374, device='cuda:0')
tensor(0.0013, device='cuda:0')
tensor(0.1143, device='cuda:0')
tensor(0.0328, device='cuda:0')
tensor(0.2369, device='cuda:0')
tensor(0.2501, device='cuda:0')
tensor(0.0372, device='cuda:0')
tensor(0.1555, device='cuda:0')
tensor(0.0170, device='cuda:0')
tensor(0.1036, device='cuda:0')
tensor(0.0039, device='cuda:0')
tensor(0.4256, device='cuda:0')
tensor(0.1016, device='cuda:0')
tensor(0.1941, device='cuda:0')
tensor(0.1237, device='cuda:0')
tensor(0.0566, device='cuda:0')
tensor(0.0042, device='cuda:0')
tensor(0.7938, device='cuda:0')
tensor(0.0840, device='cuda:0')
tensor(0.3560, device='cuda:0')
tensor(0.1032, device='cuda:0')
tensor(0.0300, device='cuda:0')
tensor(0.0046, device='cuda:0')
tensor(0.0032, device='cuda:0')
tensor(0.9534, device='cuda:0')
tensor(0.0177, device='cuda:0')
tensor(0.1867, device='cuda:0')
tensor(0.8950, device='cuda:0')
tensor(0.1738, device='cuda:0')
tensor(0.0666, device='cuda:0')
tensor(0.3756, device='cuda:0')
tensor(0.0284, device='cuda:0')
tensor(0.0409, device='cuda:0')
tensor(0.0397, device='cuda:0')
tensor(0.0086, device='cuda:0')
tensor(0.0174, device='cuda:0')
tensor(0.0446, device='cuda:0')
tensor(0.3089, device='cuda:0')
tensor(1.1404, device='cuda:0')
tensor(0.4800, device='cuda:0')
tensor(0.0048, device='cuda:0')
tensor(1.4639e-05, device='cuda:0')
tensor(0.0438, device='cuda:0')
tensor(0.3122, device='cuda:0')
tensor(0.0250, device='cuda:0')
tensor(0.0980, device='cuda:0')
tensor(0.4236, device='cuda:0')
tensor(0.7899, device='cuda:0')
tensor(0.7060, device='cuda:0')
tensor(0.0713, device='cuda:0')
tensor(0.0507, device='cuda:0')
tensor(0.7589, device='cuda:0')
tensor(0.0090, device='cuda:0')
tensor(0.1456, device='cuda:0')
tensor(0.5198, device='cuda:0')
tensor(0.0091, device='cuda:0')
tensor(0.1183, device='cuda:0')
tensor(0.5573, device='cuda:0')
tensor(0.1128, device='cuda:0')
tensor(0.4411, device='cuda:0')
tensor(0.1582, device='cuda:0')
tensor(0.0302, device='cuda:0')
tensor(0.0455, device='cuda:0')
tensor(0.0304, device='cuda:0')
tensor(0.6420, device='cuda:0')
tensor(0.1629, device='cuda:0')
tensor(0.0330, device='cuda:0')
tensor(0.0685, device='cuda:0')
tensor(0.9120, device='cuda:0')
tensor(0.0001, device='cuda:0')
tensor(0.0009, device='cuda:0')
tensor(0.0003, device='cuda:0')
tensor(0.0554, device='cuda:0')
tensor(0.0035, device='cuda:0')
tensor(0.0003, device='cuda:0')
tensor(0.0655, device='cuda:0')
tensor(0.0001, device='cuda:0')
tensor(0.0629, device='cuda:0')
tensor(0.0420, device='cuda:0')
tensor(0.2621, device='cuda:0')
tensor(0.0009, device='cuda:0')
tensor(0.0400, device='cuda:0')
tensor(0.5468, device='cuda:0')
tensor(0.0134, device='cuda:0')
tensor(0.0079, device='cuda:0')
tensor(0.0018, device='cuda:0')
tensor(0.1353, device='cuda:0')
tensor(0.0082, device='cuda:0')
tensor(0.0412, device='cuda:0')
tensor(0.0079, device='cuda:0')
tensor(1.0355, device='cuda:0')
tensor(0.0145, device='cuda:0')
tensor(0.0137, device='cuda:0')
tensor(0.0032, device='cuda:0')
tensor(0.3425, device='cuda:0')
tensor(0.1857, device='cuda:0')
tensor(0.1295, device='cuda:0')
tensor(0.0374, device='cuda:0')
tensor(0.0178, device='cuda:0')
tensor(0.0049, device='cuda:0')
tensor(0.0007, device='cuda:0')
tensor(0.0541, device='cuda:0')
tensor(0.1108, device='cuda:0')
tensor(0.0006, device='cuda:0')
tensor(0.0076, device='cuda:0')
tensor(0.0351, device='cuda:0')
tensor(0.3189, device='cuda:0')
tensor(0.0677, device='cuda:0')
tensor(0.1858, device='cuda:0')
tensor(0.0331, device='cuda:0')
tensor(0.3044, device='cuda:0')
tensor(0.0048, device='cuda:0')
tensor(1.4805, device='cuda:0')
tensor(0.0671, device='cuda:0')
tensor(0.0385, device='cuda:0')
tensor(0.0776, device='cuda:0')
tensor(0.2395, device='cuda:0')
tensor(0.8261, device='cuda:0')
tensor(0.5057, device='cuda:0')
tensor(0.0013, device='cuda:0')
tensor(0.5633, device='cuda:0')
tensor(0.1128, device='cuda:0')
tensor(0.0067, device='cuda:0')
tensor(0.0002, device='cuda:0')
tensor(0.0042, device='cuda:0')
tensor(0.0274, device='cuda:0')
tensor(0.5124, device='cuda:0')
tensor(0.2791, device='cuda:0')
tensor(0.0132, device='cuda:0')
tensor(0.1108, device='cuda:0')
tensor(0.0020, device='cuda:0')
tensor(0.0411, device='cuda:0')
tensor(0.5663, device='cuda:0')
tensor(0.1901, device='cuda:0')
tensor(0.0083, device='cuda:0')
tensor(0.0437, device='cuda:0')
tensor(0.0130, device='cuda:0')
tensor(0.3896, device='cuda:0')
tensor(0.0431, device='cuda:0')
tensor(7.3433e-06, device='cuda:0')
tensor(0.4097, device='cuda:0')
tensor(0.0002, device='cuda:0')
tensor(0.0396, device='cuda:0')
tensor(0.0077, device='cuda:0')
tensor(0.0015, device='cuda:0')
tensor(0.2674, device='cuda:0')
tensor(1.0836e-05, device='cuda:0')
tensor(0.1025, device='cuda:0')
tensor(0.0041, device='cuda:0')
tensor(0.0942, device='cuda:0')
tensor(0.0220, device='cuda:0')
tensor(0.0030, device='cuda:0')
tensor(0.1731, device='cuda:0')
tensor(0.0859, device='cuda:0')
tensor(0.2551, device='cuda:0')
tensor(0.0110, device='cuda:0')
tensor(0.0068, device='cuda:0')
tensor(0.0022, device='cuda:0')
tensor(0.0050, device='cuda:0')
tensor(8.9620e-05, device='cuda:0')
tensor(0.0014, device='cuda:0')
tensor(0.0007, device='cuda:0')
tensor(0.0029, device='cuda:0')
tensor(0.0006, device='cuda:0')
tensor(0.1479, device='cuda:0')
tensor(0.2488, device='cuda:0')
tensor(0.2162, device='cuda:0')
tensor(0.0457, device='cuda:0')
tensor(0.0058, device='cuda:0')
tensor(0.1342, device='cuda:0')
tensor(0.0067, device='cuda:0')
tensor(0.7082, device='cuda:0')
tensor(0.2279, device='cuda:0')
tensor(0.0595, device='cuda:0')
tensor(0.1862, device='cuda:0')
tensor(0.0107, device='cuda:0')
tensor(0.7628, device='cuda:0')
tensor(0.1187, device='cuda:0')
tensor(0.0031, device='cuda:0')
tensor(0.0005, device='cuda:0')
tensor(1.4194, device='cuda:0')
tensor(0.0450, device='cuda:0')
tensor(0.0052, device='cuda:0')
tensor(1.5956, device='cuda:0')
tensor(0.9590, device='cuda:0')
tensor(0.0106, device='cuda:0')
tensor(0.2253, device='cuda:0')
tensor(0.0003, device='cuda:0')
tensor(0.0143, device='cuda:0')
tensor(0.0085, device='cuda:0')
tensor(0.2465, device='cuda:0')
tensor(0.3527, device='cuda:0')
tensor(0.0101, device='cuda:0')
tensor(0.0001, device='cuda:0')
tensor(0.0285, device='cuda:0')
tensor(1.1812, device='cuda:0')
tensor(0.0007, device='cuda:0')
tensor(0.0011, device='cuda:0')
tensor(0.0829, device='cuda:0')
tensor(0.0039, device='cuda:0')
tensor(0.3935, device='cuda:0')
tensor(0.0251, device='cuda:0')
tensor(0.0010, device='cuda:0')
tensor(0.4268, device='cuda:0')
tensor(0.0090, device='cuda:0')
tensor(0.0787, device='cuda:0')
tensor(0.0003, device='cuda:0')
tensor(0.0311, device='cuda:0')
tensor(0.0237, device='cuda:0')
tensor(8.8818e-05, device='cuda:0')
tensor(0.0746, device='cuda:0')
tensor(0.2407, device='cuda:0')
tensor(0.0002, device='cuda:0')
tensor(0.0049, device='cuda:0')
tensor(0.0082, device='cuda:0')
tensor(0.1934, device='cuda:0')
tensor(0.0482, device='cuda:0')
tensor(0.8634, device='cuda:0')
tensor(0.0033, device='cuda:0')
tensor(0.0100, device='cuda:0')
tensor(0.3643, device='cuda:0')
tensor(0.4358, device='cuda:0')
tensor(0.4154, device='cuda:0')
tensor(0.0088, device='cuda:0')
tensor(0.0049, device='cuda:0')
tensor(0.0365, device='cuda:0')
tensor(0.0548, device='cuda:0')
tensor(0.0465, device='cuda:0')
tensor(0.0159, device='cuda:0')
tensor(0.0527, device='cuda:0')
tensor(0.0346, device='cuda:0')
tensor(0.0157, device='cuda:0')
tensor(0.0005, device='cuda:0')
tensor(0.1315, device='cuda:0')
tensor(0.0043, device='cuda:0')
tensor(0.0005, device='cuda:0')
tensor(0.0002, device='cuda:0')
tensor(0.0247, device='cuda:0')
tensor(0.0088, device='cuda:0')
tensor(0.7400, device='cuda:0')
tensor(0.0007, device='cuda:0')
tensor(0.0040, device='cuda:0')
tensor(0.1113, device='cuda:0')
tensor(0.0082, device='cuda:0')
tensor(0.0239, device='cuda:0')
tensor(0.0001, device='cuda:0')
tensor(0.0027, device='cuda:0')
tensor(0.1291, device='cuda:0')
tensor(0.1191, device='cuda:0')
tensor(0.4703, device='cuda:0')
tensor(0.0053, device='cuda:0')
tensor(0.0465, device='cuda:0')
tensor(2.2793e-05, device='cuda:0')
tensor(1.9795, device='cuda:0')
tensor(0.1186, device='cuda:0')
tensor(0.1115, device='cuda:0')
tensor(0.0031, device='cuda:0')
tensor(0.0021, device='cuda:0')
tensor(0.0253, device='cuda:0')
tensor(0.0158, device='cuda:0')
tensor(0.0032, device='cuda:0')
tensor(0.0154, device='cuda:0')
tensor(0.0013, device='cuda:0')
tensor(0.5136, device='cuda:0')
tensor(0.0021, device='cuda:0')
tensor(0.0504, device='cuda:0')
tensor(0.9211, device='cuda:0')
tensor(0.0005, device='cuda:0')
tensor(0.0024, device='cuda:0')
tensor(0.0003, device='cuda:0')
tensor(0.0545, device='cuda:0')
tensor(0.1307, device='cuda:0')
tensor(0.0109, device='cuda:0')
tensor(0.0016, device='cuda:0')
tensor(0.1136, device='cuda:0')
tensor(0.0145, device='cuda:0')
tensor(0.0064, device='cuda:0')
tensor(0.0002, device='cuda:0')
tensor(0.0035, device='cuda:0')
tensor(0.0670, device='cuda:0')
tensor(0.2960, device='cuda:0')
tensor(0.0116, device='cuda:0')
tensor(0.3885, device='cuda:0')
tensor(0.3764, device='cuda:0')
tensor(0.0018, device='cuda:0')
tensor(0.0216, device='cuda:0')
tensor(0.0309, device='cuda:0')
tensor(0.0169, device='cuda:0')
tensor(0.0116, device='cuda:0')
tensor(0.2120, device='cuda:0')
tensor(1.0674, device='cuda:0')
tensor(0.0191, device='cuda:0')
tensor(0.2459, device='cuda:0')
tensor(0.0021, device='cuda:0')
tensor(1.5377, device='cuda:0')
tensor(0.0009, device='cuda:0')
tensor(0.2939, device='cuda:0')
tensor(0.0949, device='cuda:0')
tensor(0.0298, device='cuda:0')
tensor(0.0062, device='cuda:0')
tensor(0.0014, device='cuda:0')
tensor(0.0040, device='cuda:0')
tensor(0.0082, device='cuda:0')
tensor(7.1645e-06, device='cuda:0')
tensor(0.0098, device='cuda:0')
tensor(0.9780, device='cuda:0')
tensor(0.0584, device='cuda:0')
tensor(1.0447, device='cuda:0')
tensor(0.0027, device='cuda:0')
tensor(0.2678, device='cuda:0')
tensor(0.0003, device='cuda:0')
tensor(0.0080, device='cuda:0')
tensor(0.0193, device='cuda:0')
tensor(0.1352, device='cuda:0')
tensor(0.0023, device='cuda:0')
tensor(0.0142, device='cuda:0')
